iX;iY;iZ;total(value)[MeV];total(val^2);entry
11;11;6;0;0;0
11;11;7;0;0;0
11;11;8;0;0;0
11;11;9;0.3928171269988919;0.1543052952636636;1
11;11;10;0;0;0
11;11;11;0;0;0
11;11;12;0;0;0
11;11;13;0;0;0
11;11;14;0;0;0
11;11;15;0;0;0
11;11;16;0;0;0
11;11;17;0;0;0
11;11;18;0;0;0
11;11;19;0;0;0
11;12;0;0;0;0
11;12;1;0;0;0
11;12;2;0;0;0
11;12;3;0;0;0
11;12;4;0;0;0
11;12;5;0;0;0
11;12;6;0;0;0
11;12;7;0;0;0
11;12;8;0;0;0
11;12;9;0;0;0
11;12;10;0;0;0
11;12;11;0;0;0
11;12;12;0;0;0
11;12;13;0;0;0
11;12;14;0;0;0
11;12;15;0;0;0
11;12;16;0;0;0
11;12;17;0;0;0
11;12;18;0;0;0
11;12;19;0;0;0
11;13;0;0;0;0
11;13;1;0;0;0
11;13;2;0;0;0
11;13;3;0;0;0
11;13;4;0;0;0
11;13;5;0;0;0
11;13;6;0;0;0
11;13;7;0;0;0
11;13;8;0;0;0
11;13;9;0;0;0
11;13;10;0;0;0
11;13;11;0;0;0
11;13;12;0;0;0
11;13;13;0;0;0
11;13;14;0;0;0
11;13;15;0;0;0
11;13;16;0;0;0
11;13;17;0;0;0
11;13;18;0;0;0
11;13;19;0;0;0
11;14;0;0;0;0
11;14;1;0;0;0
11;14;2;0;0;0
11;14;3;0;0;0
11;14;4;0;0;0
11;14;5;0;0;0
11;14;6;0;0;0
11;14;7;0;0;0
11;14;8;0;0;0
11;14;9;0;0;0
11;14;10;0;0;0
11;14;11;0;0;0
11;14;12;0;0;0
11;14;13;0;0;0
11;14;14;0;0;0
11;14;15;0;0;0
11;14;16;0;0;0
11;14;17;0;0;0
11;14;18;0;0;0
11;14;19;0;0;0
11;15;0;0;0;0
11;15;1;0;0;0
11;15;2;0;0;0
11;15;3;0;0;0
11;15;4;0;0;0
11;15;5;0;0;0
11;15;6;0;0;0
11;15;7;0;0;0
11;15;8;0;0;0
11;15;9;0;0;0
11;15;10;0;0;0
11;15;11;0;0;0
11;15;12;0;0;0
11;15;13;0;0;0
11;15;14;0;0;0
11;15;15;0;0;0
11;15;16;0;0;0
11;15;17;0;0;0
11;15;18;0;0;0
11;15;19;0;0;0
11;16;0;0;0;0
11;16;1;0;0;0
11;16;2;0;0;0
11;16;3;0;0;0
11;16;4;0;0;0
11;16;5;0;0;0
11;16;6;0;0;0
11;16;7;0;0;0
11;16;8;0;0;0
11;16;9;0;0;0
11;16;10;0;0;0
11;16;11;0;0;0
11;16;12;0;0;0
11;16;13;0;0;0
11;16;14;0;0;0
11;16;15;0;0;0
11;16;16;0;0;0
11;16;17;0;0;0
11;16;18;0;0;0
11;16;19;0;0;0
11;17;0;0;0;0
11;17;1;0;0;0
11;17;2;0;0;0
11;17;3;0;0;0
11;17;4;0;0;0
11;17;5;0;0;0
11;17;6;0;0;0
11;17;7;0;0;0
11;17;8;0;0;0
11;17;9;0;0;0
11;17;10;0;0;0
11;17;11;0;0;0
11;17;12;0;0;0
11;17;13;0;0;0
11;17;14;0;0;0
11;17;15;0;0;0
11;17;16;0;0;0
11;17;17;0;0;0
11;17;18;0;0;0
11;17;19;0;0;0
11;18;0;0;0;0
11;18;1;0;0;0
11;18;2;0;0;0
11;18;3;0;0;0
11;18;4;0;0;0
11;18;5;0;0;0
11;18;6;0;0;0
11;18;7;0;0;0
11;18;8;0;0;0
11;18;9;0;0;0
11;18;10;0;0;0
11;18;11;0;0;0
11;18;12;0;0;0
11;18;13;0;0;0
11;18;14;0;0;0
11;18;15;0;0;0
11;18;16;0;0;0
11;18;17;0;0;0
11;18;18;0;0;0
11;18;19;0;0;0
11;19;0;0;0;0
11;19;1;0;0;0
11;19;2;0;0;0
11;19;3;0;0;0
11;19;4;0;0;0
11;19;5;0;0;0
11;19;6;0;0;0
11;19;7;0;0;0
11;19;8;0;0;0
11;19;9;0;0;0
11;19;10;0;0;0
11;19;11;0;0;0
11;19;12;0;0;0
11;19;13;0;0;0
11;19;14;0;0;0
11;19;15;0;0;0
11;19;16;0;0;0
11;19;17;0;0;0
11;19;18;0;0;0
11;19;19;0;0;0
12;0;0;0;0;0
12;0;1;0;0;0
12;0;2;0;0;0
12;0;3;0;0;0
12;0;4;0;0;0
12;0;5;0;0;0
12;0;6;0;0;0
12;0;7;0;0;0
12;0;8;0;0;0
12;0;9;0;0;0
12;0;10;0;0;0
12;0;11;0;0;0
12;0;12;0;0;0
12;0;13;0;0;0
12;0;14;0;0;0
12;0;15;0;0;0
12;0;16;0;0;0
12;0;17;0;0;0
12;0;18;0;0;0
12;0;19;0;0;0
12;1;0;0;0;0
12;1;1;0;0;0
12;1;2;0;0;0
12;1;3;0;0;0
12;1;4;0;0;0
12;1;5;0;0;0
12;1;6;0;0;0
12;1;7;0;0;0
12;1;8;0;0;0
12;1;9;0;0;0
12;1;10;0;0;0
12;1;11;0;0;0
12;1;12;0;0;0
12;1;13;0;0;0
12;1;14;0;0;0
12;1;15;0;0;0
12;1;16;0;0;0
12;1;17;0;0;0
12;1;18;0;0;0
12;1;19;0;0;0
12;2;0;0;0;0
12;2;1;0;0;0
12;2;2;0;0;0
12;2;3;0;0;0
12;2;4;0;0;0
12;2;5;0;0;0
12;2;6;0;0;0
12;2;7;0;0;0
12;2;8;0;0;0
12;2;9;0;0;0
12;2;10;0;0;0
12;2;11;0;0;0
12;2;12;0;0;0
12;2;13;0;0;0
12;2;14;0;0;0
12;2;15;0;0;0
12;2;16;0;0;0
12;2;17;0;0;0
12;2;18;0;0;0
12;2;19;0;0;0
12;3;0;0;0;0
12;3;1;0;0;0
12;3;2;0;0;0
12;3;3;0;0;0
12;3;4;0;0;0
12;3;5;0;0;0
12;3;6;0;0;0
12;3;7;0;0;0
12;3;8;0;0;0
12;3;9;0;0;0
12;3;10;0;0;0
12;3;11;0;0;0
12;3;12;0;0;0
12;3;13;0;0;0
12;3;14;0;0;0
12;3;15;0;0;0
12;3;16;0;0;0
12;3;17;0;0;0
12;3;18;0;0;0
12;3;19;0;0;0
12;4;0;0;0;0
12;4;1;0;0;0
12;4;2;0;0;0
12;4;3;0;0;0
12;4;4;0;0;0
12;4;5;0;0;0
12;4;6;0;0;0
12;4;7;0;0;0
12;4;8;0;0;0
12;4;9;0;0;0
12;4;10;0;0;0
12;4;11;0;0;0
12;4;12;0;0;0
12;4;13;0;0;0
12;4;14;0;0;0
12;4;15;0;0;0
12;4;16;0;0;0
12;4;17;0;0;0
12;4;18;0;0;0
12;4;19;0;0;0
12;5;0;0;0;0
12;5;1;0;0;0
12;5;2;0;0;0
12;5;3;0;0;0
12;5;4;0;0;0
12;5;5;0;0;0
12;5;6;0;0;0
12;5;7;0;0;0
12;5;8;0;0;0
12;5;9;0;0;0
12;5;10;0;0;0
12;5;11;0;0;0
12;5;12;0;0;0
12;5;13;0;0;0
12;5;14;0;0;0
12;5;15;0;0;0
12;5;16;0;0;0
12;5;17;0;0;0
12;5;18;0;0;0
12;5;19;0;0;0
12;6;0;0;0;0
12;6;1;0;0;0
12;6;2;0;0;0
12;6;3;0;0;0
12;6;4;0;0;0
12;6;5;0;0;0
12;6;6;0;0;0
12;6;7;0;0;0
12;6;8;0;0;0
12;6;9;0;0;0
12;6;10;0;0;0
12;6;11;0;0;0
12;6;12;0;0;0
12;6;13;0;0;0
12;6;14;0;0;0
12;6;15;0;0;0
12;6;16;0;0;0
12;6;17;0;0;0
12;6;18;0;0;0
12;6;19;0;0;0
12;7;0;0;0;0
12;7;1;0;0;0
12;7;2;0;0;0
12;7;3;0;0;0
12;7;4;0;0;0
12;7;5;0;0;0
12;7;6;0;0;0
12;7;7;0;0;0
12;7;8;0;0;0
12;7;9;0;0;0
12;7;10;0;0;0
12;7;11;0;0;0
12;7;12;0;0;0
12;7;13;0;0;0
12;7;14;0;0;0
12;7;15;0;0;0
12;7;16;0;0;0
12;7;17;0;0;0
12;7;18;0;0;0
12;7;19;0;0;0
12;8;0;0;0;0
12;8;1;0;0;0
12;8;2;0;0;0
12;8;3;0;0;0
12;8;4;0;0;0
12;8;5;0;0;0
12;8;6;0;0;0
12;8;7;0;0;0
12;8;8;0.5680550736978408;0.1770233079235581;2
12;8;9;0.2305369931142443;0.02132167284732269;3
12;8;10;0;0;0
12;8;11;0.3035002349037259;0.09211239258661681;1
12;8;12;0;0;0
12;8;13;0;0;0
12;8;14;0;0;0
12;8;15;0;0;0
12;8;16;0;0;0
12;8;17;0;0;0
12;8;18;0;0;0
12;8;19;0;0;0
12;9;0;0;0;0
12;9;1;0;0;0
12;9;2;0;0;0
12;9;3;0;0;0
12;9;4;0;0;0
12;9;5;0;0;0
12;9;6;0;0;0
12;9;7;0;0;0
12;9;8;0.2257444056079898;0.02649888914593444;2
12;9;9;50.76646807937783;11.17064306105841;320
12;9;10;49.05662176303515;9.764452210869131;329
12;9;11;0.3475599414563109;0.06341246735240774;2
12;9;12;0.2708322987996465;0.07335013407310099;1
12;9;13;0.1394255281536836;0.01943947790093362;1
12;9;14;0;0;0
12;9;15;0;0;0
12;9;16;0;0;0
12;9;17;0;0;0
12;9;18;0;0;0
12;9;19;0;0;0
12;10;0;0;0;0
12;10;1;0;0;0
12;10;2;0;0;0
12;10;3;0;0;0
12;10;4;0;0;0
12;10;5;0;0;0
12;10;6;0;0;0
12;10;7;0;0;0
12;10;8;0.4671671678968085;0.2182451627607248;1
12;10;9;55.72430920717657;12.22497227464201;352
12;10;10;52.7632148736304;11.20244429132666;342
12;10;11;0.5236915655664732;0.2286552223717943;2
12;10;12;0.1568939555945832;0.02461571330211505;1
12;10;13;0.2382344572721083;0.05675565663173602;1
12;10;14;0;0;0
12;10;15;0;0;0
12;10;16;0;0;0
12;10;17;0;0;0
12;10;18;0;0;0
12;10;19;0;0;0
12;11;0;0;0;0
12;11;1;0;0;0
12;11;2;0;0;0
12;11;3;0;0;0
12;11;4;0;0;0
12;11;5;0;0;0
12;11;6;0;0;0
12;11;7;0;0;0
12;11;8;0;0;0
12;11;9;0.4382663049605034;0.192077354063733;1
12;11;10;0.0127318537874732;0.0001621001008655957;1
12;11;11;0.1859684977161347;0.03458428214279598;1
12;11;12;0;0;0
12;11;13;0;0;0
12;11;14;0;0;0
12;11;15;0;0;0
12;11;16;0;0;0
12;11;17;0;0;0
12;11;18;0;0;0
12;11;19;0;0;0
12;12;0;0;0;0
12;12;1;0;0;0
12;12;2;0;0;0
12;12;3;0;0;0
12;12;4;0;0;0
12;12;5;0;0;0
12;12;6;0;0;0
12;12;7;0;0;0
12;12;8;0;0;0
12;12;9;0;0;0
12;12;10;0;0;0
12;12;11;0.125483967551636;0.01574622611250004;1
12;12;12;0;0;0
12;12;13;0;0;0
12;12;14;0;0;0
12;12;15;0;0;0
12;12;16;0;0;0
12;12;17;0;0;0
12;12;18;0;0;0
12;12;19;0;0;0
12;13;0;0;0;0
12;13;1;0;0;0
12;13;2;0;0;0
12;13;3;0;0;0
12;13;4;0;0;0
12;13;5;0;0;0
12;13;6;0;0;0
12;13;7;0;0;0
12;13;8;0;0;0
12;13;9;0;0;0
12;13;10;0;0;0
12;13;11;0;0;0
12;13;12;0;0;0
12;13;13;0;0;0
12;13;14;0;0;0
12;13;15;0;0;0
12;13;16;0;0;0
12;13;17;0;0;0
12;13;18;0;0;0
12;13;19;0;0;0
12;14;0;0;0;0
12;14;1;0;0;0
12;14;2;0;0;0
12;14;3;0;0;0
12;14;4;0;0;0
12;14;5;0;0;0
12;14;6;0;0;0
12;14;7;0;0;0
12;14;8;0;0;0
12;14;9;0;0;0
12;14;10;0;0;0
12;14;11;0;0;0
12;14;12;0;0;0
12;14;13;0;0;0
12;14;14;0;0;0
12;14;15;0;0;0
12;14;16;0;0;0
12;14;17;0;0;0
12;14;18;0;0;0
12;14;19;0;0;0
12;15;0;0;0;0
12;15;1;0;0;0
12;15;2;0;0;0
12;15;3;0;0;0
12;15;4;0;0;0
12;15;5;0;0;0
12;15;6;0;0;0
12;15;7;0;0;0
12;15;8;0;0;0
12;15;9;0;0;0
12;15;10;0;0;0
12;15;11;0;0;0
12;15;12;0;0;0
12;15;13;0;0;0
12;15;14;0;0;0
12;15;15;0;0;0
12;15;16;0;0;0
12;15;17;0;0;0
12;15;18;0;0;0
12;15;19;0;0;0
12;16;0;0;0;0
12;16;1;0;0;0
12;16;2;0;0;0
12;16;3;0;0;0
12;16;4;0;0;0
12;16;5;0;0;0
12;16;6;0;0;0
12;16;7;0;0;0
12;16;8;0;0;0
12;16;9;0;0;0
12;16;10;0;0;0
12;16;11;0;0;0
12;16;12;0;0;0
12;16;13;0;0;0
12;16;14;0;0;0
12;16;15;0;0;0
12;16;16;0;0;0
12;16;17;0;0;0
12;16;18;0;0;0
12;16;19;0;0;0
12;17;0;0;0;0
12;17;1;0;0;0
12;17;2;0;0;0
12;17;3;0;0;0
12;17;4;0;0;0
12;17;5;0;0;0
12;17;6;0;0;0
12;17;7;0;0;0
12;17;8;0;0;0
12;17;9;0;0;0
12;17;10;0;0;0
12;17;11;0;0;0
12;17;12;0;0;0
12;17;13;0;0;0
12;17;14;0;0;0
12;17;15;0;0;0
12;17;16;0;0;0
12;17;17;0;0;0
12;17;18;0;0;0
12;17;19;0;0;0
12;18;0;0;0;0
12;18;1;0;0;0
12;18;2;0;0;0
12;18;3;0;0;0
12;18;4;0;0;0
12;18;5;0;0;0
12;18;6;0;0;0
12;18;7;0;0;0
12;18;8;0;0;0
12;18;9;0;0;0
12;18;10;0;0;0
12;18;11;0;0;0
12;18;12;0;0;0
12;18;13;0;0;0
12;18;14;0;0;0
12;18;15;0;0;0
12;18;16;0;0;0
12;18;17;0;0;0
12;18;18;0;0;0
12;18;19;0;0;0
12;19;0;0;0;0
12;19;1;0;0;0
12;19;2;0;0;0
12;19;3;0;0;0
12;19;4;0;0;0
12;19;5;0;0;0
12;19;6;0;0;0
12;19;7;0;0;0
12;19;8;0;0;0
12;19;9;0;0;0
12;19;10;0;0;0
12;19;11;0;0;0
12;19;12;0;0;0
12;19;13;0;0;0
12;19;14;0;0;0
12;19;15;0;0;0
12;19;16;0;0;0
12;19;17;0;0;0
12;19;18;0;0;0
12;19;19;0;0;0
13;0;0;0;0;0
13;0;1;0;0;0
13;0;2;0;0;0
13;0;3;0;0;0
13;0;4;0;0;0
13;0;5;0;0;0
13;0;6;0;0;0
13;0;7;0;0;0
13;0;8;0;0;0
13;0;9;0;0;0
13;0;10;0;0;0
13;0;11;0;0;0
13;0;12;0;0;0
13;0;13;0;0;0
13;0;14;0;0;0
13;0;15;0;0;0
13;0;16;0;0;0
13;0;17;0;0;0
13;0;18;0;0;0
13;0;19;0;0;0
13;1;0;0;0;0
13;1;1;0;0;0
13;1;2;0;0;0
13;1;3;0;0;0
13;1;4;0;0;0
13;1;5;0;0;0
13;1;6;0;0;0
13;1;7;0;0;0
13;1;8;0;0;0
13;1;9;0;0;0
13;1;10;0;0;0
13;1;11;0;0;0
13;1;12;0;0;0
13;1;13;0;0;0
13;1;14;0;0;0
13;1;15;0;0;0
13;1;16;0;0;0
13;1;17;0;0;0
13;1;18;0;0;0
13;1;19;0;0;0
13;2;0;0;0;0
13;2;1;0;0;0
13;2;2;0;0;0
13;2;3;0;0;0
13;2;4;0;0;0
13;2;5;0;0;0
13;2;6;0;0;0
13;2;7;0;0;0
13;2;8;0;0;0
13;2;9;0;0;0
13;2;10;0;0;0
13;2;11;0;0;0
13;2;12;0;0;0
13;2;13;0;0;0
13;2;14;0;0;0
13;2;15;0;0;0
13;2;16;0;0;0
13;2;17;0;0;0
13;2;18;0;0;0
13;2;19;0;0;0
13;3;0;0;0;0
13;3;1;0;0;0
13;3;2;0;0;0
13;3;3;0;0;0
13;3;4;0;0;0
13;3;5;0;0;0
13;3;6;0;0;0
13;3;7;0;0;0
13;3;8;0;0;0
13;3;9;0;0;0
13;3;10;0;0;0
13;3;11;0;0;0
13;3;12;0;0;0
13;3;13;0;0;0
13;3;14;0;0;0
13;3;15;0;0;0
13;3;16;0;0;0
13;3;17;0;0;0
13;3;18;0;0;0
13;3;19;0;0;0
13;4;0;0;0;0
13;4;1;0;0;0
13;4;2;0;0;0
13;4;3;0;0;0
13;4;4;0;0;0
13;4;5;0;0;0
13;4;6;0;0;0
13;4;7;0;0;0
13;4;8;0;0;0
13;4;9;0;0;0
13;4;10;0;0;0
13;4;11;0;0;0
13;4;12;0;0;0
13;4;13;0;0;0
13;4;14;0;0;0
13;4;15;0;0;0
13;4;16;0;0;0
13;4;17;0;0;0
13;4;18;0;0;0
13;4;19;0;0;0
13;5;0;0;0;0
13;5;1;0;0;0
13;5;2;0;0;0
13;5;3;0;0;0
13;5;4;0;0;0
13;5;5;0;0;0
13;5;6;0;0;0
13;5;7;0;0;0
13;5;8;0;0;0
13;5;9;0;0;0
13;5;10;0;0;0
13;5;11;0;0;0
13;5;12;0;0;0
13;5;13;0;0;0
13;5;14;0;0;0
13;5;15;0;0;0
13;5;16;0;0;0
13;5;17;0;0;0
13;5;18;0;0;0
13;5;19;0;0;0
13;6;0;0;0;0
13;6;1;0;0;0
13;6;2;0;0;0
13;6;3;0;0;0
13;6;4;0;0;0
13;6;5;0;0;0
13;6;6;0;0;0
13;6;7;0;0;0
13;6;8;0;0;0
13;6;9;0;0;0
13;6;10;0.3939478051377446;0.1551948731728464;1
13;6;11;0;0;0
13;6;12;0;0;0
13;6;13;0;0;0
13;6;14;0;0;0
13;6;15;0;0;0
13;6;16;0;0;0
13;6;17;0;0;0
13;6;18;0;0;0
13;6;19;0;0;0
13;7;0;0;0;0
13;7;1;0;0;0
13;7;2;0;0;0
13;7;3;0;0;0
13;7;4;0;0;0
13;7;5;0;0;0
13;7;6;0;0;0
13;7;7;0;0;0
13;7;8;0;0;0
13;7;9;0;0;0
13;7;10;0.05457987746825889;0.002978963024450154;1
13;7;11;0.2518496412394613;0.06342824179244537;1
13;7;12;0;0;0
13;7;13;0;0;0
13;7;14;0;0;0
13;7;15;0;0;0
13;7;16;0;0;0
13;7;17;0;0;0
13;7;18;0;0;0
13;7;19;0;0;0
13;8;0;0;0;0
13;8;1;0;0;0
13;8;2;0;0;0
13;8;3;0;0;0
13;8;4;0;0;0
13;8;5;0;0;0
13;8;6;0;0;0
13;8;7;0;0;0
13;8;8;0.2801186942058682;0.07017333453513089;2
13;8;9;0.1854893410381984;0.03440629563878507;1
13;8;10;0;0;0
13;8;11;0.4432966367556878;0.1125495119573004;2
13;8;12;0.03002213639079782;0.0009013286734676665;1
13;8;13;0;0;0
13;8;14;0;0;0
13;8;15;0;0;0
13;8;16;0;0;0
13;8;17;0;0;0
13;8;18;0;0;0
13;8;19;0;0;0
13;9;0;0;0;0
13;9;1;0;0;0
13;9;2;0;0;0
13;9;3;0;0;0
13;9;4;0;0;0
13;9;5;0;0;0
13;9;6;0;0;0
13;9;7;0;0;0
13;9;8;0.4991825325046295;0.1157384938511029;3
13;9;9;50.99290863539403;10.91257679931229;302
13;9;10;46.70284437378979;9.302272308773993;289
13;9;11;0.3085858223402914;0.04668828445652008;3
13;9;12;0.5030736430914527;0.09061874613568244;3
13;9;13;0.1739212416603957;0.03024859830069376;1
13;9;14;0;0;0
13;9;15;0;0;0
13;9;16;0;0;0
13;9;17;0;0;0
13;9;18;0;0;0
13;9;19;0;0;0
13;10;0;0;0;0
13;10;1;0;0;0
13;10;2;0;0;0
13;10;3;0;0;0
13;10;4;0;0;0
13;10;5;0;0;0
13;10;6;0;0;0
13;10;7;0;0;0
13;10;8;0.1524886489868054;0.02325278806982115;1
13;10;9;59.28600703605572;12.89502483834643;341
13;10;10;51.34347008939132;10.93475885078115;301
13;10;11;0.7475606238599318;0.1693281546787525;4
13;10;12;0.5079434917079407;0.1603468257346623;2
13;10;13;0;0;0
13;10;14;0;0;0
13;10;15;0;0;0
13;10;16;0;0;0
13;10;17;0;0;0
13;10;18;0;0;0
13;10;19;0;0;0
13;11;0;0;0;0
13;11;1;0;0;0
13;11;2;0;0;0
13;11;3;0;0;0
13;11;4;0;0;0
13;11;5;0;0;0
13;11;6;0;0;0
13;11;7;0;0;0
13;11;8;0.118322577894822;0.01400023243967621;1
13;11;9;0.8488156877225564;0.20123959485612;5
13;11;10;0;0;0
13;11;11;0;0;0
13;11;12;0;0;0
13;11;13;0;0;0
13;11;14;0;0;0
13;11;15;0;0;0
13;11;16;0.02530477271992039;0.0006403315224068272;1
13;11;17;0;0;0
13;11;18;0;0;0
13;11;19;0;0;0
13;12;0;0;0;0
13;12;1;0;0;0
13;12;2;0;0;0
13;12;3;0;0;0
13;12;4;0;0;0
13;12;5;0;0;0
13;12;6;0;0;0
13;12;7;0;0;0
13;12;8;0;0;0
13;12;9;0;0;0
13;12;10;0;0;0
13;12;11;0.1220963601518957;0.01490752116234143;1
13;12;12;0.06274527941367951;0.003936970088700713;1
13;12;13;0;0;0
13;12;14;0;0;0
13;12;15;0;0;0
13;12;16;0;0;0
13;12;17;0;0;0
13;12;18;0;0;0
13;12;19;0;0;0
13;13;0;0;0;0
13;13;1;0;0;0
13;13;2;0;0;0
13;13;3;0;0;0
13;13;4;0;0;0
13;13;5;0;0;0
13;13;6;0;0;0
13;13;7;0;0;0
13;13;8;0.3467682600022149;0.1202482261449637;1
13;13;9;0;0;0
13;13;10;0;0;0
13;13;11;0;0;0
13;13;12;0;0;0
13;13;13;0;0;0
13;13;14;0;0;0
13;13;15;0;0;0
13;13;16;0;0;0
13;13;17;0;0;0
13;13;18;0;0;0
13;13;19;0;0;0
13;14;0;0;0;0
13;14;1;0;0;0
13;14;2;0;0;0
13;14;3;0;0;0
13;14;4;0;0;0
13;14;5;0;0;0
13;14;6;0;0;0
13;14;7;0;0;0
13;14;8;0.1313108006429016;0.01724252636547986;1
13;14;9;0;0;0
13;14;10;0;0;0
13;14;11;0;0;0
13;14;12;0;0;0
13;14;13;0;0;0
13;14;14;0;0;0
13;14;15;0;0;0
13;14;16;0;0;0
13;14;17;0;0;0
13;14;18;0;0;0
13;14;19;0;0;0
13;15;0;0;0;0
13;15;1;0;0;0
13;15;2;0;0;0
13;15;3;0;0;0
13;15;4;0;0;0
13;15;5;0;0;0
13;15;6;0;0;0
13;15;7;0;0;0
13;15;8;0;0;0
13;15;9;0;0;0
13;15;10;0;0;0
13;15;11;0;0;0
13;15;12;0;0;0
13;15;13;0;0;0
13;15;14;0;0;0
13;15;15;0;0;0
13;15;16;0;0;0
13;15;17;0;0;0
13;15;18;0;0;0
13;15;19;0;0;0
13;16;0;0;0;0
13;16;1;0;0;0
13;16;2;0;0;0
13;16;3;0;0;0
13;16;4;0;0;0
13;16;5;0;0;0
13;16;6;0;0;0
13;16;7;0;0;0
13;16;8;0;0;0
13;16;9;0;0;0
13;16;10;0;0;0
13;16;11;0;0;0
13;16;12;0;0;0
13;16;13;0;0;0
13;16;14;0;0;0
13;16;15;0;0;0
13;16;16;0;0;0
13;16;17;0;0;0
13;16;18;0;0;0
13;16;19;0;0;0
13;17;0;0;0;0
13;17;1;0;0;0
13;17;2;0;0;0
13;17;3;0;0;0
13;17;4;0;0;0
13;17;5;0;0;0
13;17;6;0;0;0
13;17;7;0;0;0
13;17;8;0;0;0
13;17;9;0;0;0
13;17;10;0;0;0
13;17;11;0;0;0
13;17;12;0;0;0
13;17;13;0;0;0
13;17;14;0;0;0
13;17;15;0;0;0
13;17;16;0;0;0
13;17;17;0;0;0
13;17;18;0;0;0
13;17;19;0;0;0
13;18;0;0;0;0
13;18;1;0;0;0
13;18;2;0;0;0
13;18;3;0;0;0
13;18;4;0;0;0
13;18;5;0;0;0
13;18;6;0;0;0
13;18;7;0;0;0
13;18;8;0;0;0
13;18;9;0;0;0
13;18;10;0;0;0
13;18;11;0;0;0
13;18;12;0;0;0
13;18;13;0;0;0
13;18;14;0;0;0
13;18;15;0;0;0
13;18;16;0;0;0
13;18;17;0;0;0
13;18;18;0;0;0
13;18;19;0;0;0
13;19;0;0;0;0
13;19;1;0;0;0
13;19;2;0;0;0
13;19;3;0;0;0
13;19;4;0;0;0
13;19;5;0;0;0
13;19;6;0;0;0
13;19;7;0;0;0
13;19;8;0;0;0
13;19;9;0;0;0
13;19;10;0;0;0
13;19;11;0;0;0
13;19;12;0;0;0
13;19;13;0;0;0
13;19;14;0;0;0
13;19;15;0;0;0
13;19;16;0;0;0
13;19;17;0;0;0
13;19;18;0;0;0
13;19;19;0;0;0
14;0;0;0;0;0
14;0;1;0;0;0
14;0;2;0;0;0
14;0;3;0;0;0
14;0;4;0;0;0
14;0;5;0;0;0
14;0;6;0;0;0
14;0;7;0;0;0
14;0;8;0;0;0
14;0;9;0;0;0
14;0;10;0;0;0
14;0;11;0;0;0
14;0;12;0;0;0
14;0;13;0;0;0
14;0;14;0;0;0
14;0;15;0;0;0
14;0;16;0;0;0
14;0;17;0;0;0
14;0;18;0;0;0
14;0;19;0;0;0
14;1;0;0;0;0
14;1;1;0;0;0
14;1;2;0;0;0
14;1;3;0;0;0
14;1;4;0;0;0
14;1;5;0;0;0
14;1;6;0;0;0
14;1;7;0;0;0
14;1;8;0;0;0
14;1;9;0;0;0
14;1;10;0;0;0
14;1;11;0;0;0
14;1;12;0;0;0
14;1;13;0;0;0
14;1;14;0;0;0
14;1;15;0;0;0
14;1;16;0;0;0
14;1;17;0;0;0
14;1;18;0;0;0
14;1;19;0;0;0
14;2;0;0;0;0
14;2;1;0;0;0
14;2;2;0;0;0
14;2;3;0;0;0
14;2;4;0;0;0
14;2;5;0;0;0
14;2;6;0;0;0
14;2;7;0;0;0
14;2;8;0;0;0
14;2;9;0;0;0
14;2;10;0;0;0
14;2;11;0;0;0
14;2;12;0;0;0
14;2;13;0;0;0
14;2;14;0;0;0
14;2;15;0;0;0
14;2;16;0;0;0
14;2;17;0;0;0
14;2;18;0;0;0
14;2;19;0;0;0
14;3;0;0;0;0
14;3;1;0;0;0
14;3;2;0;0;0
14;3;3;0;0;0
14;3;4;0;0;0
14;3;5;0;0;0
14;3;6;0;0;0
14;3;7;0;0;0
14;3;8;0;0;0
14;3;9;0;0;0
14;3;10;0;0;0
14;3;11;0;0;0
14;3;12;0;0;0
14;3;13;0;0;0
14;3;14;0;0;0
14;3;15;0;0;0
14;3;16;0;0;0
14;3;17;0;0;0
14;3;18;0;0;0
14;3;19;0;0;0
14;4;0;0;0;0
14;4;1;0;0;0
14;4;2;0;0;0
14;4;3;0;0;0
14;4;4;0;0;0
14;4;5;0;0;0
14;4;6;0;0;0
14;4;7;0;0;0
14;4;8;0;0;0
14;4;9;0;0;0
14;4;10;0;0;0
14;4;11;0;0;0
14;4;12;0;0;0
14;4;13;0;0;0
14;4;14;0;0;0
14;4;15;0;0;0
14;4;16;0;0;0
14;4;17;0;0;0
14;4;18;0;0;0
14;4;19;0;0;0
14;5;0;0;0;0
14;5;1;0;0;0
14;5;2;0;0;0
14;5;3;0;0;0
14;5;4;0;0;0
14;5;5;0;0;0
14;5;6;0;0;0
14;5;7;0;0;0
14;5;8;0;0;0
14;5;9;0;0;0
14;5;10;0;0;0
14;5;11;0;0;0
14;5;12;0;0;0
14;5;13;0;0;0
14;5;14;0;0;0
14;5;15;0;0;0
14;5;16;0;0;0
14;5;17;0;0;0
14;5;18;0;0;0
14;5;19;0;0;0
14;6;0;0;0;0
14;6;1;0;0;0
14;6;2;0;0;0
14;6;3;0;0;0
14;6;4;0;0;0
14;6;5;0;0;0
14;6;6;0;0;0
14;6;7;0;0;0
14;6;8;0;0;0
14;6;9;0.23447593345599;0.05497896337005784;1
14;6;10;0.03380751644418558;0.001142948168123879;1
14;6;11;0;0;0
14;6;12;0;0;0
14;6;13;0;0;0
14;6;14;0.02379127130265541;0.0005660245901965549;1
